Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1487,CA-2015-140410,03-11-2015,07-11-2015,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848,7,0.2,106.1242
1490,CA-2014-136280,29-11-2014,06-12-2014,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2,0.2,1.764
1491,CA-2017-151911,30-04-2017,05-05-2017,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,4,0,28.332
1494,CA-2017-139661,30-10-2017,03-11-2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,98661,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,9.64,2,0,3.6632
1495,CA-2014-123925,17-12-2014,19-12-2014,Second Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Georgia,31907,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0,11.214
1499,CA-2016-141586,17-10-2016,20-10-2016,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16,5,0.2,6.583
1505,CA-2015-153388,01-08-2015,07-08-2015,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0,3.36
1518,CA-2014-111059,03-02-2014,06-02-2014,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,83.84,2,0.2,27.248
1520,CA-2017-116204,11-02-2017,14-02-2017,Second Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.336,7,0.2,7.7343
1521,CA-2017-109946,16-04-2017,21-04-2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10001419,Office Supplies,Art,Newell 325,16.52,5,0.2,2.065
1532,CA-2017-159884,31-08-2017,05-09-2017,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,85281,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,1,0.2,0.8058
1542,CA-2014-166884,11-03-2014,16-03-2014,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,5,0.2,2.288
1544,CA-2014-107181,04-02-2014,08-02-2014,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,82.896,3,0.2,29.0136
1547,CA-2015-111395,23-11-2015,27-11-2015,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,335.52,4,0.2,117.432
1553,CA-2014-130274,03-05-2014,05-05-2014,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Appleton,Wisconsin,54915,Central,OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.56,7,0,10.3488
1554,CA-2017-158386,16-10-2017,21-10-2017,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,124.75,5,0,57.385
1561,CA-2014-105172,04-04-2014,09-04-2014,Standard Class,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0,9.072
1562,CA-2017-107293,05-09-2017,06-09-2017,First Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0,0.7228
1565,CA-2014-116239,04-03-2014,04-03-2014,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0,17.745
1566,CA-2015-132101,19-03-2015,25-03-2015,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,0.2,39.6879
1569,US-2017-152002,11-06-2017,11-06-2017,Same Day,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0,60.2553
1571,US-2014-157385,23-11-2014,25-11-2014,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,603.92,5,0.2,-67.941
1575,CA-2014-101602,15-12-2014,18-12-2014,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.153
1579,CA-2016-102456,27-02-2016,01-03-2016,First Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0,49.5552
1590,CA-2016-109911,12-05-2016,16-05-2016,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,4,0,2.9592
1593,CA-2015-122826,23-06-2015,25-06-2015,Second Class,RD-19480,Rick Duston,Consumer,United States,Olympia,Washington,98502,West,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,201.568,4,0.2,22.6764
1594,CA-2014-117317,19-10-2014,19-10-2014,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13.44,3,0,6.5856
1595,CA-2015-118423,24-03-2015,27-03-2015,First Class,DP-13390,Dennis Pardue,Home Office,United States,Peoria,Illinois,61604,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.058,3,0.3,-35.9058
1596,CA-2017-149181,08-05-2017,12-05-2017,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.992,2,0.3,-2.0568
1602,CA-2016-164672,08-05-2016,13-05-2016,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,19901,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2,0,42.392
1611,CA-2014-156349,26-05-2014,30-05-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,290.666,2,0.15,27.3568
1615,US-2016-113509,15-03-2016,19-03-2016,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.976,3,0.2,-13.6461
1627,CA-2015-164539,16-11-2015,22-11-2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,5,0,141.2775
1629,CA-2017-101049,21-06-2017,25-06-2017,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,5,0.2,2.464
1651,CA-2014-135699,29-08-2014,29-08-2014,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.8608
1653,US-2017-132444,18-11-2017,21-11-2017,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0,45.8136
1670,US-2015-157154,10-01-2015,15-01-2015,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104,4,0.4,-373.3048
1672,CA-2016-107615,22-03-2016,25-03-2016,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,0,19.3314
1690,CA-2014-142839,16-08-2014,20-08-2014,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-227.4912
1701,CA-2015-114069,13-07-2015,15-07-2015,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,2,0.2,4.2804
1713,CA-2015-145401,30-01-2015,04-02-2015,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,6,0.2,5.0064
1715,CA-2017-104003,07-10-2017,13-10-2017,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,0.15,-14.4784
1716,CA-2016-154788,30-04-2016,04-05-2016,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
1728,US-2017-164056,29-04-2017,04-05-2017,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,43017,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89
1729,CA-2016-106894,07-02-2016,07-02-2016,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21
1735,CA-2017-101483,29-07-2017,01-08-2017,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,6.534
1746,CA-2014-133270,06-06-2014,09-06-2014,First Class,BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,14609,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,0,4.9432
1747,CA-2016-155670,13-08-2016,17-08-2016,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,8,0.7,-8.2368
1749,US-2014-157406,25-04-2014,29-04-2014,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,10.368,2,0.2,3.6288
1753,CA-2017-116715,02-12-2017,05-12-2017,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,9,0,151.0974
1760,CA-2014-141817,05-01-2014,12-01-2014,Standard Class,MB-18085,Mick Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536,3,0.2,4.884
1761,CA-2015-130785,05-09-2015,09-09-2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392
1764,CA-2016-110254,04-08-2016,08-08-2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0,10.518
1768,US-2014-158057,22-03-2014,26-03-2014,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,0.7,-5.8604
1774,CA-2014-118976,28-04-2014,03-05-2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,0,9.387
1780,CA-2016-124667,11-11-2016,16-11-2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0,14.9925
1782,CA-2015-111094,09-07-2015,13-07-2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.0268
1788,CA-2015-154326,15-02-2015,19-02-2015,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3,0,64.7856
1791,CA-2014-102008,30-09-2014,04-10-2014,Standard Class,RA-19915,Russell Applegate,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,1,0,24.47
1794,CA-2014-104773,08-12-2014,13-12-2014,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416
1800,CA-2016-121034,08-08-2016,10-08-2016,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Dallas,Texas,75081,Central,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,4,0.2,3.6296
1809,CA-2016-164938,11-02-2016,13-02-2016,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,74133,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0,0.6993
1816,CA-2015-164833,04-06-2015,04-06-2015,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,7.38,2,0,3.4686
1819,US-2014-130379,25-05-2014,29-05-2014,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,75.6,2,0.8,-166.32
1821,CA-2016-168956,16-02-2016,20-02-2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6,0.8,-225.5568
1828,CA-2016-109344,08-02-2016,11-02-2016,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,27604,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,3,0.2,126.8973
1830,CA-2014-103373,18-05-2014,24-05-2014,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.796,2,0.4,-168.9558
1837,CA-2017-122693,19-02-2017,21-02-2017,Second Class,NH-18610,Nicole Hansen,Corporate,United States,Roswell,Georgia,30076,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0,361.2994
1846,US-2017-158512,12-01-2017,17-01-2017,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,20016,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6,0,19.2384
1850,CA-2015-160472,20-07-2015,25-07-2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,1,0,9.7328
1856,CA-2014-114643,13-06-2014,17-06-2014,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,14.52,3,0,4.7916
1857,US-2017-158218,12-05-2017,15-05-2017,Second Class,AC-10420,Alyssa Crouse,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.2,-15.99
1861,US-2017-121251,26-03-2017,27-03-2017,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2,0.2,-28.9764
1863,CA-2014-151078,12-11-2014,12-11-2014,Same Day,RF-19840,Roy Französisch,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.632,4,0.2,4.9632
1868,CA-2015-127110,25-06-2015,01-07-2015,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,31.104,6,0.2,10.8864
1871,CA-2014-116932,21-07-2014,25-07-2014,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792
1874,CA-2017-142888,21-11-2017,25-11-2017,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,99207,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.98,1,0,20.5842
1877,CA-2017-112039,25-03-2017,29-03-2017,Standard Class,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.376,3,0.2,47.0376
1880,US-2017-166611,28-03-2017,02-04-2017,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,68.742,9,0.7,-48.1194
1881,CA-2015-109512,05-03-2015,05-03-2015,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,29.34,3,0,14.67
1889,CA-2014-142587,21-10-2014,22-10-2014,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016
1891,CA-2014-157623,14-03-2014,18-03-2014,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2,0,4.752
1896,CA-2015-109197,31-12-2015,04-01-2016,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,59801,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495
1901,CA-2016-140543,29-06-2016,03-07-2016,Second Class,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0,19.188
1907,US-2016-150567,17-05-2016,21-05-2016,Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.952,2,0.7,-2.1648
1911,CA-2016-105963,15-11-2016,22-11-2016,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.7499
1914,CA-2014-103366,15-01-2014,17-01-2014,First Class,EH-13990,Erica Hackney,Consumer,United States,Roswell,Georgia,30076,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,5,0,65.978
1918,CA-2015-105634,08-11-2015,14-11-2015,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Franklin,Massachusetts,2038,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,11.65,5,0,3.3785
1919,CA-2015-123673,30-10-2015,01-11-2015,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0,74.975
1920,US-2017-111423,17-08-2017,19-08-2017,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373
1923,CA-2016-156685,08-07-2016,10-07-2016,Second Class,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,76017,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,863.64,9,0.2,107.955
1926,CA-2017-102834,09-03-2017,13-03-2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,199.98,2,0,69.993
1929,US-2017-101539,16-03-2017,18-03-2017,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,West,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,6.48,1,0,3.1104
1933,CA-2017-161200,06-08-2017,10-08-2017,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,0,23.3184
1971,CA-2017-140242,06-05-2017,11-05-2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,60623,Central,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,6.408,3,0.2,0.6408
1976,CA-2014-110408,18-10-2014,20-10-2014,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,3,0,11.0388
1983,CA-2014-122749,03-12-2014,09-12-2014,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0,134.3888
1984,CA-2014-164721,25-11-2014,27-11-2014,Second Class,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0,93.0552
1998,CA-2014-131905,06-02-2014,09-02-2014,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15,4,0,7.2
2001,CA-2017-166128,11-04-2017,18-04-2017,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,91104,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0,21.9945
2008,CA-2017-165386,03-08-2017,04-08-2017,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,2,0.3,-36.6744
2009,CA-2014-116407,15-11-2014,21-11-2014,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,4.224,3,0.2,0.4752
2025,US-2017-111241,20-08-2017,22-08-2017,Second Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,93727,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,239.12,5,0.2,77.714
2026,CA-2015-114237,13-03-2015,15-03-2015,First Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488
2037,CA-2015-119214,23-01-2015,27-01-2015,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0,13.9392
2039,CA-2015-122287,18-06-2015,23-06-2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,11.952,3,0.2,4.3326
2043,CA-2015-104493,02-10-2015,08-10-2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Diego,California,92105,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,57.504,6,0.2,20.1264
2045,CA-2014-129168,17-08-2014,23-08-2014,Standard Class,KB-16585,Ken Black,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,15.552,3,0.2,5.4432
2060,CA-2014-106439,31-10-2014,04-11-2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,90049,West,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.34,3,0,5.2164
2069,CA-2015-133452,13-04-2015,19-04-2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,91767,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,0,69.986
2071,CA-2016-146521,21-07-2016,23-07-2016,Second Class,CC-12610,Corey Catlett,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,1.941,1,0.7,-1.294
2083,CA-2017-104647,23-02-2017,01-03-2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,6,0,16.848
